uni_address,ukprn,university,kiscourseid,degree_type,programme,salary_respondents,salary_lq,salary_median,salary_uq,overall_rating,student_experience_rating,student_outcomes_rating,option_sandwich_year,option_year_abroad,option_foundation_year,option_distance_learning,crseurl,supporturl,lturl,employurl,qs_uni_name
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,RV91,BA,Modern European Languages and History,60,26000,30500,36750,Silver,Silver,Gold,No,Yes,No,No,https://www.durham.ac.uk/study/courses/rv92/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/rv92/#course-details-489422,https://www.durham.ac.uk/study/courses/rv92/#career-opportunities-489422,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,R002,BA,Modern Languages and Culture,30,25000,30000,39500,Silver,Silver,Gold,No,Yes,No,No,https://www.durham.ac.uk/study/courses/r002/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/r002/#course-details-489416,https://www.durham.ac.uk/study/courses/r002/#career-opportunities-489416,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,W300,BA,Music,10,23000,24000,30500,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/w300/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/w300/#course-details-489331,https://www.durham.ac.uk/study/courses/w300/#career-opportunities-489331,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,W301,BA,Music,10,23000,24000,30500,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/w301/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/w301/#course-details-489420,https://www.durham.ac.uk/study/courses/w301/#career-opportunities-489420,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,WV53,BA,Music and Philosophy,25,23600,27000,35000,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/wv53/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/wv53/#course-details-489400,https://www.durham.ac.uk/study/courses/wv53/#career-opportunities-489400,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,CFG0,BSc,Natural Sciences,110,28500,32000,39000,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/cfg0/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/cfg0/#course-details-489363,https://www.durham.ac.uk/study/courses/cfg0/#career-opportunities-489363,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,FGC0,MSci,Natural Sciences,110,28500,32000,39000,Silver,Silver,Gold,Yes,No,No,No,https://www.durham.ac.uk/study/courses/fgc0/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/fgc0/#course-details-489367,https://www.durham.ac.uk/study/courses/fgc0/#career-opportunities-489367,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,V500,BA,Philosophy,15,24000,29000,38000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/v500/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/v500/#course-details-489352,https://www.durham.ac.uk/study/courses/v500/#career-opportunities-489352,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,V501,BA,Philosophy,15,24000,29000,38000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/v501/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/v501/#course-details-489353,https://www.durham.ac.uk/study/courses/v501/#career-opportunities-489353,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,LV25,BA,Philosophy and Politics,40,26500,31187.5,39250,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/lv25/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/lv25/#course-details-489357,https://www.durham.ac.uk/study/courses/lv25/#career-opportunities-489357,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,CV85,BA,Philosophy and Psychology,70,24000,26250,32892.857142857145,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/cv85/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/cv85/#course-details-489358,https://www.durham.ac.uk/study/courses/cv85/#career-opportunities-489358,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,VV56,BA,Philosophy and Theology,30,24000,27750,35750,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/vv56/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/vv56/#course-details-489366,https://www.durham.ac.uk/study/courses/vv56/#career-opportunities-489366,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,VL52,BA,"Philosophy, Politics and Economics",125,29900,35820,49960,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/vl52/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/vl52/#course-details-489370,https://www.durham.ac.uk/study/courses/vl52/#career-opportunities-489370,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,F300,BSc,Physics,40,30000,33000,40000,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/f300/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/f300/#course-details-489343,https://www.durham.ac.uk/study/courses/f300/#career-opportunities-489343,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,F301,MPhys,Physics,40,30000,33000,40000,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/f301/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/f301/#course-details-489373,https://www.durham.ac.uk/study/courses/f301/#career-opportunities-489373,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,FF3N,MPhys,Physics and Astronomy,85,30000,33529.41176470588,40000,Silver,Silver,Gold,No,No,No,No,https://www.durham.ac.uk/study/courses/ff3n/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/ff3n/#course-details-489375,https://www.durham.ac.uk/study/courses/ff3n/#career-opportunities-489375,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,L200,BA,Politics,25,28000,32500,40000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/l200/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/l200/#course-details-489364,https://www.durham.ac.uk/study/courses/l200/#career-opportunities-489364,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,L201,BA,Politics,25,28000,32500,40000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/l201/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/l201/#course-details-489385,https://www.durham.ac.uk/study/courses/l201/#career-opportunities-489385,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,L253,BA,Politics and International Relations,25,28000,32500,40000,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/l253/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/l253/#course-details-489443,https://www.durham.ac.uk/study/courses/l253/#career-opportunities-489443,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,X101,BA,Primary Education,55,25500,28000,29000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/x101/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/x101/#course-details-489389,https://www.durham.ac.uk/study/courses/x101/#career-opportunities-489389,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,X120,BA,Primary Education,55,25500,28000,29000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/x120/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/x120/#course-details-489381,https://www.durham.ac.uk/study/courses/x120/#career-opportunities-489381,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,C807,BSc,Psychological and Behavioural Science,55,24000,25500,31500,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/c807/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/c807/#learning-822130,https://www.durham.ac.uk/study/courses/c807/#career-opportunities-822130,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,C811,BSc,Psychological and Behavioural Science,55,24000,25500,31500,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/c819/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/c819/#learning-927571,https://www.durham.ac.uk/study/courses/c819/#career-opportunities-927571,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,C800,BSc,Psychology,55,24000,25500,31500,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/c800/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/c800/#course-details-489341,https://www.durham.ac.uk/study/courses/c800/#career-opportunities-489341,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,C819,BSc,Psychology,55,24000,25500,31500,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/c819/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/c819/#course-details-489419,https://www.durham.ac.uk/study/courses/c819/#career-opportunities-489419,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,CL86,BSc,Psychology and Anthropology,65,24153.846153846152,25884.615384615383,32038.46153846154,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/cl86/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/cl86/#course-details-489444,https://www.durham.ac.uk/study/courses/cl86/#career-opportunities-489444,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,V617,BA,"Religion, Society and Culture",15,24000,26500,33500,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/v617/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/v617/#course-details-489413,https://www.durham.ac.uk/study/courses/v617/#career-opportunities-489413,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,L300,BA,Sociology,35,21500,25000,30000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/l300/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/l300/#course-details-489338,https://www.durham.ac.uk/study/courses/l300/#career-opportunities-489338,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,L301,BA,Sociology,35,21500,25000,30000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/l301/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/l301/#course-details-489378,https://www.durham.ac.uk/study/courses/l301/#career-opportunities-489378,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,C606,BSc,Sport and Exercise Sciences,50,23000,28000,31000,Silver,Silver,Gold,Yes,Yes,No,No,https://www.durham.ac.uk/study/courses/c606/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/c606/#career-opportunities-489426,https://www.durham.ac.uk/study/courses/c606/#career-opportunities-489426,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,C603,BA,"Sport, Exercise and Physical Activity",50,23000,28000,31000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/c603/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/c603/#course-details-489405,https://www.durham.ac.uk/study/courses/c603/#career-opportunities-489405,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,C604,BA,"Sport, Exercise and Physical Activity",50,23000,28000,31000,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/c604/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/c604/#career-opportunities-489406,https://www.durham.ac.uk/study/courses/c604/#career-opportunities-489406,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,V614,BA,Theology & Religion,15,24000,26500,33500,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.dur.ac.uk/courses/info/?id=26464&title=Theology+and+Religion&code=V614&type=BA&year=2021,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/v614/#course-details-489418,https://www.durham.ac.uk/study/courses/v614/#career-opportunities-489418,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,V616,BA,Theology and Religion,15,24000,26500,33500,Silver,Silver,Gold,Yes,Yes,Yes,No,https://www.durham.ac.uk/study/courses/v616/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/v616/#course-details-489425,https://www.durham.ac.uk/study/courses/v616/#career-opportunities-489425,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,F344,MPhys,Theoretical Physics,40,30000,33000,40000,Silver,Silver,Gold,No,No,No,No,https://www.durham.ac.uk/study/courses/f344/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/f344/#course-details-489374,https://www.durham.ac.uk/study/courses/f344/#career-opportunities-489374,Durham University
"Palatine Centre, Stockton Road, Durham, DH1 3LE",10007143,Durham University,VA01,BA,Visual Arts and Film,85,24676.470588235297,30647.058823529413,35941.17647058824,Silver,Silver,Gold,No,Yes,No,No,https://www.durham.ac.uk/study/courses/va01/,https://www.dur.ac.uk/study/ug/finance/,https://www.durham.ac.uk/study/courses/va01/#course-details-489428,https://www.durham.ac.uk/study/courses/va01/#career-opportunities-489428,Durham University
"University Park, Nottingham, NG7 2RD",10007154,University of Nottingham,N410,BSc,Accountancy,30,32000,32500,40000,Silver,Silver,Gold,No,No,No,No,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Accountancy-BSc-Hons-U6UACCNT.html,https://www.nottingham.ac.uk/studentservices/support/financialsupport/index.aspx,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Accountancy-BSc-Hons-U6UACCNT.html#assessment,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Accountancy-BSc-Hons-U6UACCNT.html#careers,The University of Nottingham
"University Park, Nottingham, NG7 2RD",10007154,University of Nottingham,H402,BEng,Aerospace Engineering,195,30000,32500,37000,Silver,Silver,Gold,No,No,Yes,No,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-BEng-Hons-U6UAERSE.html,https://www.nottingham.ac.uk/studentservices/support/financialsupport/index.aspx,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-BEng-Hons-U6UAERSE.html#assessment,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-BEng-Hons-U6UAERSE.html#careers,The University of Nottingham
"University Park, Nottingham, NG7 2RD",10007154,University of Nottingham,H400,MEng,Aerospace Engineering,195,30000,32500,37000,Silver,Silver,Gold,No,No,Yes,No,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-MEng-Hons-U7UAERSE.html,https://www.nottingham.ac.uk/studentservices/support/financialsupport/index.aspx,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-MEng-Hons-U7UAERSE.html#assessment,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-MEng-Hons-U7UAERSE.html#careers,The University of Nottingham
"University Park, Nottingham, NG7 2RD",10007154,University of Nottingham,H40A,BEng,Aerospace Engineering including an Industrial Year,195,30000,32500,37000,Silver,Silver,Gold,Yes,No,Yes,No,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-including-an-Industrial-Year-BEng-Hons-U6UAERSEY.html,https://www.nottingham.ac.uk/studentservices/support/financialsupport/index.aspx,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-including-an-Industrial-Year-BEng-Hons-U6UAERSEY.html#assessment,https://www.nottingham.ac.uk/studywithus/ugstudy/courses/UG/Aerospace-Engineering-including-an-Industrial-Year-BEng-Hons-U6UAERSEY.html#careers,The University of Nottingham
