ukprn,university,kiscourseid,title,crseurl,foundation_year_available,placement_year,year_abroad,median_salary
10006840,University of Birmingham,K0470,Politics and International Relations with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/politics-international-relations-year-abroad.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0471,Law with Criminology,https://www.birmingham.ac.uk/undergraduate/courses/law/law-criminology.aspx,No,No,Yes,24500
10006840,University of Birmingham,K0485,Politics Religion and Philosophy,https://www.birmingham.ac.uk/undergraduate/courses/thr/politics-religion-philosophy.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0486,Modern Languages and English Literature,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/modern-languages-and-english-lit.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0487,Modern Languages and History of Art,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/modern-languages-and-history-of-art.aspx,No,No,Yes,26500
10006840,University of Birmingham,K0488,Geology,https://www.birmingham.ac.uk/undergraduate/courses/gees/geology-msci.aspx,No,Yes,No,28000
10006840,University of Birmingham,K0491,Geology and Physical Geography,https://www.birmingham.ac.uk/undergraduate/courses/gees/geology-physical-geography-msci.aspx,No,Yes,No,28000
10006840,University of Birmingham,K0494,Social Policy and Criminology,https://www.birmingham.ac.uk/undergraduate/courses/social-policy/social-policy-and-criminology.aspx,No,No,No,28000
10006840,University of Birmingham,K0496,Classics,https://www.birmingham.ac.uk/undergraduate/courses/caha/classics.aspx,No,No,Yes,23500
10006840,University of Birmingham,K0497,International Law and Globalisation,https://www.birmingham.ac.uk/undergraduate/courses/law/international-law-globalisation.aspx,No,No,Yes,24500
10006840,University of Birmingham,K0498,Biochemistry with International Year,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biochemistry-international-year.aspx,No,No,Yes,30000
10006840,University of Birmingham,K0499,Biological Sciences with International Year,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biological-sciences-international-year.aspx,No,No,Yes,27500
10006840,University of Birmingham,K0501,Human Neuroscience,https://www.birmingham.ac.uk/undergraduate/courses/psychology/human-neuroscience-bsc.aspx,No,No,Yes,28500
10006840,University of Birmingham,K0502,Modern Languages and Music,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/modern-languages-and-music.aspx,No,No,Yes,26500
10006840,University of Birmingham,K0503,Business Management with Marketing,https://www.birmingham.ac.uk/undergraduate/courses/business/business-management-with-marketing.aspx,Yes,No,No,29500
10006840,University of Birmingham,K0504,Environmental Science,https://www.birmingham.ac.uk/undergraduate/courses/gees/environmental-science-msci.aspx,No,No,No,28000
10006840,University of Birmingham,K0505,Environmental Science with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/gees/environmental-science-abroad.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0506,"Policy, Politics and Economics with Year Abroad",https://www.birmingham.ac.uk/undergraduate/courses/social-policy/policy-politics-economics-year-abroad.aspx,No,No,Yes,25500
10006840,University of Birmingham,K0507,Geology and Physical Geography with an International Year,https://www.birmingham.ac.uk/undergraduate/courses/gees/geology-physical-geography-msci-international.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0511,Mathematics with a Year in Industry,https://www.birmingham.ac.uk/undergraduate/courses/maths/mathematics-industry.aspx,No,Yes,No,29000
10006840,University of Birmingham,K0512,Mathematics with International Year,https://www.birmingham.ac.uk/undergraduate/courses/maths/mathematics-international.aspx,No,No,Yes,29000
10006840,University of Birmingham,K0514,English Literature and Film,https://www.birmingham.ac.uk/undergraduate/courses/english/english-film.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0515,Mechatronic and Robotic Engineering,https://www.birmingham.ac.uk/undergraduate/courses/eese/mechatronic-robotic-engineering-beng.aspx,Yes,No,No,32000
10006840,University of Birmingham,K0516,Mechatronic and Robotic Engineering,https://www.birmingham.ac.uk/undergraduate/courses/eese/mechatronic-robotic-engineering-meng.aspx,Yes,No,No,32000
