ukprn,kiscourseid,university_name,title,degree_type,median_salary,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req,url,provaddress,placement_year,year_abroad,foundation_year_available,offer_rate
10007784,UBACZEASWE18,University College London,Czech and Swedish,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-swedish-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBACZEAUKR18,University College London,Czech and Ukrainian,BA,28500,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-ukrainian-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBACZEAYID18,University College London,Czech and Yiddish,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 in three higher level subjects to include Czech or Yiddish, with no higher level score below 5",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-yiddish-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADANADUT18,University College London,Danish and Dutch,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-dutch-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,60%
10007784,UBADANAFIN18,University College London,Danish and Finnish,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-finnish-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADANAFRE18,University College London,Danish and French,BA,28500,ABB,French required at grade A.,34,"A total of 16 points in three higher level subjects to include French grade 6, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-french-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,63%
10007784,UBADANAGER18,University College London,Danish and German,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5, to include a foreign language.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-german-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,63%
10007784,UBADANAHEB18,University College London,Danish and Hebrew,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5, to include Danish or Hebrew.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-hebrew-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADANAHUN18,University College London,Danish and Hungarian,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-hungarian-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADANAITA18,University College London,Danish and Italian,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5, to include a foreign language.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-italian-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADANAPOL18,University College London,Danish and Polish,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-polish-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,63%
10007784,UBADANAPOR18,University College London,Danish and Portuguese,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-portuguese-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,63%
10007784,UBADANAROM18,University College London,Danish and Romanian,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-romanian-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADANARUS18,University College London,Danish and Russian,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-russian-ba,"Gower Street, London, WC1E 6BT",No,No,No,Data Not Available
10007784,UBADANASPA18,University College London,Danish and Spanish,BA,28500,ABB,Spanish required at grade A.,34,"A total of 16 points in three higher level subjects including Spanish at grade 6, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-spanish-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,63%
10007784,UBADANASRB18,University College London,Danish and Serbian/Croatian,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-serbian-croatian-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADANAUKR18,University College London,Danish and Ukrainian,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-ukrainian-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADANAYID18,University College London,Danish and Yiddish,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5, to include Danish or Yiddish",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-yiddish-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADUTAENG18,University College London,Dutch and English,BA,25500,AAA,"English Literature/English Language and Literature grade A required, foreign language preferred.",38,"A total of 18 points in three higher level subjects, with no higher level score below 5, to include English/English Literature required at grade 6.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/dutch-and-english-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,60%
10007784,UBADUTAFIN18,University College London,Dutch and Finnish,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/dutch-and-finnish-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,Data Not Available
10007784,UBADUTAFRE18,University College London,Dutch and French,BA,28500,ABB,French required at grade A.,34,"A total of 16 points in three higher level subjects to include French grade 6, with no higher level score below 5.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/dutch-and-french-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,63%
10007784,UBADUTAGER18,University College London,Dutch and German,BA,28500,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5, to include a foreign language.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/dutch-and-german-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,63%
10007784,UBADUTAHAR18,University College London,Dutch and History of Art,BA,28500,ABB,Modern foreign language preferred.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5, Modern Foreign Language preferred.",https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/dutch-and-history-art-ba,"Gower Street, London, WC1E 6BT",No,Yes,No,63%
