ukprn,kiscourseid,title,crseurl
10006842,BA_MT,Music and Technology,https://www.liverpool.ac.uk/courses/2025/music-and-technology-ba-hons
10006842,BA_MUPM,Music and Popular Music,https://www.liverpool.ac.uk/courses/2025/music-and-popular-music-ba-hons
10006842,BA_MUSIC,Music,https://www.liverpool.ac.uk/courses/2025/music-ba-hons
10006842,BA_PCS,"Communication, Media and Politics",https://www.liverpool.ac.uk/courses/2025/communication-media-and-politics-ba-hons
10006842,BA_PL,Philosophy,https://www.liverpool.ac.uk/courses/2025/philosophy-ba-hons
10006842,BA_PM,Popular Music,https://www.liverpool.ac.uk/courses/2025/popular-music-ba-hons
10006842,BA_POLI,Politics,https://www.liverpool.ac.uk/courses/2025/politics-ba-hons
10006842,BA_PPE,"Philosophy, Politics and Economics",https://www.liverpool.ac.uk/courses/2025/philosophy-politics-and-economics-ba-hons
10006842,BA_PPE1,"Philosophy, Politics and Economics with a Year in Industry",https://www.liverpool.ac.uk/courses/2025/philosophy-politics-and-economics-with-a-year-in-industry-ba-hons
10006842,BA_PPL,Philosophy and Politics,https://www.liverpool.ac.uk/courses/2025/philosophy-and-politics-ba-hons#course-overview
10006842,BA_SIE,Screen Industries and Entertainment,https://www.liverpool.ac.uk/courses/2025/screen-industries-and-entertainment-ba-hons#course-overview
10006842,BA_SOCI,Sociology,https://www.liverpool.ac.uk/courses/2025/sociology-ba-hons
10006842,BA_SOCR,Sociology with Criminology,https://www.liverpool.ac.uk/courses/2025/sociology-with-criminology-ba-hons
10006842,BA_SOSP,Sociology with Social Policy,https://www.liverpool.ac.uk/courses/2025/sociology-with-social-policy-ba-hons
10006842,BA_URPL,Urban Planning,https://www.liverpool.ac.uk/courses/2025/urban-planning-ba-hons
10006842,BENG_AE,Aerospace Engineering,https://www.liverpool.ac.uk/courses/2025/aerospace-engineering-beng-hons
10006842,BENG_AEI,Aerospace Engineering with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/aerospace-engineering-with-a-year-in-industry-beng-hons
10006842,BENG_AEPLS,Aerospace Engineering with Pilot Studies,https://www.liverpool.ac.uk/courses/2025/aerospace-engineering-with-pilot-studies-beng-hons
10006842,BENG_AEPSI,Aerospace Engineering with Pilot Studies with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/aerospace-engineering-with-pilot-studies-with-a-year-in-industry-beng-hons
10006842,BENG_ARE,Architectural Engineering,https://www.liverpool.ac.uk/courses/2025/architectural-engineering-beng-hons
10006842,BENG_CE,Civil Engineering,https://www.liverpool.ac.uk/courses/2025/civil-engineering-beng-hons
10006842,BENG_CIVEI,Civil Engineering with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/civil-engineering-with-year-in-industry-beng-hons
10006842,BENG_CSEE,Computer Science and Electronic Engineering,https://www.liverpool.ac.uk/courses/2025/computer-science-and-electronic-engineering-beng-hons
10006842,BENG_CSEEI,Computer Science and Electronic Engineering with Year in Industry,https://www.liverpool.ac.uk/courses/2025/computer-science-and-electronic-engineering-with-year-in-industry-beng-hons
10006842,BENG_EEA,Electrical and Electronic Engineering with a Year Abroad,https://www.liverpool.ac.uk/courses/2025/electrical-and-electronic-engineering-with-a-year-abroad-beng-hons
10006842,BENG_EGF,Engineering Foundation  (4 year route including a Foundation Year at,https://www.liverpool.ac.uk/courses/2025/engineering-foundation-beng-hons-4-year-route-including-a-foundation-year-at-carmel-college
10006842,BENG_ELEE,Electrical and Electronic Engineering,https://www.liverpool.ac.uk/courses/2025/electrical-and-electronic-engineering-beng-hons
10006842,BENG_ELEEI,Electrical and Electronic Engineering with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/electrical-and-electronic-engineering-with-a-year-in-industry-beng-hons
10006842,BENG_EN,Engineering,https://www.liverpool.ac.uk/courses/2025/engineering-beng-hons
10006842,BENG_MECEI,Mechanical Engineering with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/mechanical-engineering-with-a-year-in-industry-beng-hons
10006842,BENG_MEEN,Mechanical Engineering,https://www.liverpool.ac.uk/courses/2025/mechanical-engineering-beng-hons
10006842,BENG_MRSA,Mechatronics and Robotic Systems with a Year Abroad,https://www.liverpool.ac.uk/courses/2025/mechatronics-and-robotic-systems-with-a-year-abroad-beng-hons
10006842,BENG_MRSY,Mechatronics and Robotic Systems,https://www.liverpool.ac.uk/courses/2025/mechatronics-and-robotic-systems-beng-hons
10006842,BENG_MRSYI,Mechatronics and Robotic Systems with Year in Industry,https://www.liverpool.ac.uk/courses/2025/mechatronics-and-robotic-systems-with-year-in-industry-beng-hons
10006842,BENG_PRDEI,Product Design Engineering with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/product-design-engineering-with-year-in-industry-beng-hons
10006842,BEng_PRDE,Product Design Engineering,https://www.liverpool.ac.uk/courses/2025/product-design-engineering-beng
10006842,BN_NursF,Foundation to Health and Veterinary Studies (Nursing),https://www.liverpool.ac.uk/courses/2025/foundation-to-human-and-animal-health-professions-nursing-year-0#course-overview
10006842,BSC_ACMA,Actuarial Mathematics,https://www.liverpool.ac.uk/courses/2025/actuarial-mathematics-bsc-hons
10006842,BSC_ALGY,Archaeology,https://www.liverpool.ac.uk/courses/2025/archaeology-bsc-hons
10006842,BSC_AMA,Actuarial Mathematics with a Year Abroad,https://www.liverpool.ac.uk/courses/2025/actuarial-mathematics-with-a-year-abroad-bsc-hons
