title,degree_type,url_slug,url,row_number,URL,kiscourseid,A_level,A_level_subjects,GCSE,IB,IB_subjects,A_level_additional
Russian and Spanish,BA,russian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-spanish-ba,214,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-spanish-ba,UBARUSASPA18,AAB,Spanish required at A.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects including Spanish grade 6, with no higher level score below 5.",NA
Russian and Serbian/Croatian,BA,russian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-serbian-croatian-ba,215,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-serbian-croatian-ba,UBARUSASRB18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Russian and Swedish,BA,russian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-swedish-ba,216,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-swedish-ba,UBARUSASWE18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Russian and Ukrainian,BA,russian-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-ukrainian-ba,217,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-ukrainian-ba,UBARUSAUKR18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Russian and Yiddish,BA,russian-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-yiddish-ba,218,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/russian-and-yiddish-ba,UBARUSAYID18,ABB,Russian or Yiddish required.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5, to include Russian or Yiddish.",NA
Scandinavian Studies and English,BA,scandinavian-studies-and-english-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/scandinavian-studies-and-english-ba,219,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/scandinavian-studies-and-english-ba,UBASCAAENG18,AAA,"English Literature/English Language and Literature grade A required, foreign language preferred.",English Language at grade B or 6 and Mathematics at grade C or 4.,38,"A total of 18 points in three higher level subjects including English A1 Literature/Language and Literature at grade 6, with no higher level score below 5. Foreign language preferred.",NA
Scandinavian Studies and History of Art,BA,scandinavian-studies-and-history-art-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/scandinavian-studies-and-history-art-ba,220,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/scandinavian-studies-and-history-art-ba,UBASCAAHAR18,ABB,Foreign language preferred.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5. Foreign language preferred.",NA
Scandinavian Studies and Latin,BA,scandinavian-studies-and-latin-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/scandinavian-studies-and-latin-ba,221,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/scandinavian-studies-and-latin-ba,UBASCAALAT18,ABB,"A in Latin required, foreign language preferred.",English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects including 6 in Latin, with no higher level score below 5. Foreign language preferred.",NA
Scandinavian Studies and Philosophy,BA,scandinavian-studies-and-philosophy-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/scandinavian-studies-and-philosophy-ba,222,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/scandinavian-studies-and-philosophy-ba,UBASCAAPHI18,AAB,Please refer to UCL’s list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5.",NA
Viking and Old Norse Studies,BA,viking-and-old-norse-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/viking-and-old-norse-studies-ba,223,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/viking-and-old-norse-studies-ba,UBASCASVON18,ABB,"English Literature, History and/or a foreign language preferred.",English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5. English Literature, History and/or language preferred.",NA
